TILENAME,RA,DEC,RAC1,RAC2,RAC3,RAC4,DECC1,DECC2,DECC3,DECC4,RACMIN,RACMAX,DECCMIN,DECCMAX,URAL,URAU,UDECL,UDECU,CROSSRAZERO,PIXELSCALE,NAXIS1,NAXIS2,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CD1_1,CD1_2,CD2_1,CD2_2
DES2302-0041,345.68023311,-0.69722222,346.04552479,345.31494143,345.3149981,346.04546812,-1.06243694,-1.06243694,-0.33197917,-0.33197917,345.31494143,346.04552479,-1.06243694,-0.33197917,345.32326223,346.03720398,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,345.68023311,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2305-0041,346.39417486,-0.69722222,346.75946654,346.02888317,346.02893984,346.75940987,-1.06243694,-1.06243694,-0.33197917,-0.33197917,346.02888317,346.75946654,-1.06243694,-0.33197917,346.03720398,346.75114573,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,346.39417486,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2308-0041,347.10811661,-0.69722222,347.47340829,346.74282492,346.74288159,347.47335162,-1.06243694,-1.06243694,-0.33197917,-0.33197917,346.74282492,347.47340829,-1.06243694,-0.33197917,346.75114573,347.46508748,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,347.10811661,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2311-0041,347.82205835,-0.69722222,348.18735004,347.45676667,347.45682334,348.18729337,-1.06243694,-1.06243694,-0.33197917,-0.33197917,347.45676667,348.18735004,-1.06243694,-0.33197917,347.46508748,348.17902923,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,347.82205835,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2314-0041,348.5360001,-0.69722222,348.90129179,348.17070842,348.17076509,348.90123512,-1.06243694,-1.06243694,-0.33197917,-0.33197917,348.17070842,348.90129179,-1.06243694,-0.33197917,348.17902923,348.89297098,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,348.5360001,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2316-0041,349.24994185,-0.69722222,349.61523354,348.88465017,348.88470684,349.61517687,-1.06243694,-1.06243694,-0.33197917,-0.33197917,348.88465017,349.61523354,-1.06243694,-0.33197917,348.89297098,349.60691273,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,349.24994185,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2319-0041,349.9638836,-0.69722222,350.32917528,349.59859192,349.59864859,350.32911861,-1.06243694,-1.06243694,-0.33197917,-0.33197917,349.59859192,350.32917528,-1.06243694,-0.33197917,349.60691273,350.32085447,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,349.9638836,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2322-0041,350.67782535,-0.69722222,351.04311703,350.31253367,350.31259034,351.04306036,-1.06243694,-1.06243694,-0.33197917,-0.33197917,350.31253367,351.04311703,-1.06243694,-0.33197917,350.32085447,351.03479622,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,350.67782535,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2325-0041,351.3917671,-0.69722222,351.75705878,351.02647541,351.02653208,351.75700211,-1.06243694,-1.06243694,-0.33197917,-0.33197917,351.02647541,351.75705878,-1.06243694,-0.33197917,351.03479622,351.74873797,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,351.3917671,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2328-0041,352.10570885,-0.69722222,352.47100053,351.74041716,351.74047383,352.47094386,-1.06243694,-1.06243694,-0.33197917,-0.33197917,351.74041716,352.47100053,-1.06243694,-0.33197917,351.74873797,352.46267972,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,352.10570885,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2331-0041,352.81965059,-0.69722222,353.18494228,352.45435891,352.45441558,353.18488561,-1.06243694,-1.06243694,-0.33197917,-0.33197917,352.45435891,353.18494228,-1.06243694,-0.33197917,352.46267972,353.17662147,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,352.81965059,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2334-0041,353.53359234,-0.69722222,353.89888403,353.16830066,353.16835733,353.89882736,-1.06243694,-1.06243694,-0.33197917,-0.33197917,353.16830066,353.89888403,-1.06243694,-0.33197917,353.17662147,353.89056322,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,353.53359234,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2336-0041,354.24753409,-0.69722222,354.61282578,353.88224241,353.88229908,354.61276911,-1.06243694,-1.06243694,-0.33197917,-0.33197917,353.88224241,354.61282578,-1.06243694,-0.33197917,353.89056322,354.60450497,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,354.24753409,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2339-0041,354.96147584,-0.69722222,355.32676752,354.59618416,354.59624083,355.32671085,-1.06243694,-1.06243694,-0.33197917,-0.33197917,354.59618416,355.32676752,-1.06243694,-0.33197917,354.60450497,355.31844671,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,354.96147584,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2342-0041,355.67541759,-0.69722222,356.04070927,355.31012591,355.31018258,356.0406526,-1.06243694,-1.06243694,-0.33197917,-0.33197917,355.31012591,356.04070927,-1.06243694,-0.33197917,355.31844671,356.03238846,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,355.67541759,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2345-0041,356.38935934,-0.69722222,356.75465102,356.02406765,356.02412432,356.75459435,-1.06243694,-1.06243694,-0.33197917,-0.33197917,356.02406765,356.75465102,-1.06243694,-0.33197917,356.03238846,356.74633021,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,356.38935934,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2348-0041,357.10330109,-0.69722222,357.46859277,356.7380094,356.73806607,357.4685361,-1.06243694,-1.06243694,-0.33197917,-0.33197917,356.7380094,357.46859277,-1.06243694,-0.33197917,356.74633021,357.46027196,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,357.10330109,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2351-0041,357.81724284,-0.69722222,358.18253452,357.45195115,357.45200782,358.18247785,-1.06243694,-1.06243694,-0.33197917,-0.33197917,357.45195115,358.18253452,-1.06243694,-0.33197917,357.46027196,358.17421371,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,357.81724284,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2354-0041,358.53118458,-0.69722222,358.89647627,358.1658929,358.16594957,358.8964196,-1.06243694,-1.06243694,-0.33197917,-0.33197917,358.1658929,358.89647627,-1.06243694,-0.33197917,358.17421371,358.88815546,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,358.53118458,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2356-0041,359.24512633,-0.69722222,359.61041802,358.87983465,358.87989132,359.61036135,-1.06243694,-1.06243694,-0.33197917,-0.33197917,358.87983465,359.61041802,-1.06243694,-0.33197917,358.88815546,359.60209721,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.5,5000.5,359.24512633,-0.69722222,-7.306e-05,0.0,0.0,7.306e-05
DES2228-0124,337.12717446,-1.41111111,337.49257893,336.76176998,336.76188472,337.4924642,-1.77631131,-1.77631131,-1.04585356,-1.04585356,336.76176998,337.49257893,-1.77631131,-1.04585356,336.77012173,337.48422718,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,337.12717446,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2231-0124,337.84127991,-1.41111111,338.20668439,337.47587544,337.47599017,338.20656965,-1.77631131,-1.77631131,-1.04585356,-1.04585356,337.47587544,338.20668439,-1.77631131,-1.04585356,337.48422718,338.19833264,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,337.84127991,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2234-0124,338.55538536,-1.41111111,338.92078984,338.18998089,338.19009563,338.9206751,-1.77631131,-1.77631131,-1.04585356,-1.04585356,338.18998089,338.92078984,-1.77631131,-1.04585356,338.19833264,338.91243809,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,338.55538536,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2237-0124,339.26949082,-1.41111111,339.63489529,338.90408634,338.90420108,339.63478056,-1.77631131,-1.77631131,-1.04585356,-1.04585356,338.90408634,339.63489529,-1.77631131,-1.04585356,338.91243809,339.62654354,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,339.26949082,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2239-0124,339.98359627,-1.41111111,340.34900075,339.6181918,339.61830653,340.34888601,-1.77631131,-1.77631131,-1.04585356,-1.04585356,339.6181918,340.34900075,-1.77631131,-1.04585356,339.62654354,340.340649,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,339.98359627,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2242-0124,340.69770173,-1.41111111,341.0631062,340.33229725,340.33241199,341.06299146,-1.77631131,-1.77631131,-1.04585356,-1.04585356,340.33229725,341.0631062,-1.77631131,-1.04585356,340.340649,341.05475445,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,340.69770173,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2245-0124,341.41180718,-1.41111111,341.77721165,341.0464027,341.04651744,341.77709692,-1.77631131,-1.77631131,-1.04585356,-1.04585356,341.0464027,341.77721165,-1.77631131,-1.04585356,341.05475445,341.76885991,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,341.41180718,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2248-0124,342.12591263,-1.41111111,342.49131711,341.76050816,341.76062289,342.49120237,-1.77631131,-1.77631131,-1.04585356,-1.04585356,341.76050816,342.49131711,-1.77631131,-1.04585356,341.76885991,342.48296536,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,342.12591263,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2251-0124,342.84001809,-1.41111111,343.20542256,342.47461361,342.47472835,343.20530782,-1.77631131,-1.77631131,-1.04585356,-1.04585356,342.47461361,343.20542256,-1.77631131,-1.04585356,342.48296536,343.19707081,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,342.84001809,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2254-0124,343.55412354,-1.41111111,343.91952801,343.18871906,343.1888338,343.91941328,-1.77631131,-1.77631131,-1.04585356,-1.04585356,343.18871906,343.91952801,-1.77631131,-1.04585356,343.19707081,343.91117627,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,343.55412354,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2257-0124,344.26822899,-1.41111111,344.63363347,343.90282452,343.90293926,344.63351873,-1.77631131,-1.77631131,-1.04585356,-1.04585356,343.90282452,344.63363347,-1.77631131,-1.04585356,343.91117627,344.62528172,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,344.26822899,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2259-0124,344.98233445,-1.41111111,345.34773892,344.61692997,344.61704471,345.34762418,-1.77631131,-1.77631131,-1.04585356,-1.04585356,344.61692997,345.34773892,-1.77631131,-1.04585356,344.62528172,345.33938717,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,344.98233445,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2302-0124,345.6964399,-1.41111111,346.06184438,345.33103542,345.33115016,346.06172964,-1.77631131,-1.77631131,-1.04585356,-1.04585356,345.33103542,346.06184438,-1.77631131,-1.04585356,345.33938717,346.05349263,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,345.6964399,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2305-0124,346.41054535,-1.41111111,346.77594983,346.04514088,346.04525562,346.77583509,-1.77631131,-1.77631131,-1.04585356,-1.04585356,346.04514088,346.77594983,-1.77631131,-1.04585356,346.05349263,346.76759808,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,346.41054535,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2308-0124,347.12465081,-1.41111111,347.49005528,346.75924633,346.75936107,347.48994054,-1.77631131,-1.77631131,-1.04585356,-1.04585356,346.75924633,347.49005528,-1.77631131,-1.04585356,346.76759808,347.48170353,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,347.12465081,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2311-0124,347.83875626,-1.41111111,348.20416074,347.47335179,347.47346652,348.204046,-1.77631131,-1.77631131,-1.04585356,-1.04585356,347.47335179,348.20416074,-1.77631131,-1.04585356,347.48170353,348.19580899,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,347.83875626,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2314-0124,348.55286171,-1.41111111,348.91826619,348.18745724,348.18757198,348.91815145,-1.77631131,-1.77631131,-1.04585356,-1.04585356,348.18745724,348.91826619,-1.77631131,-1.04585356,348.19580899,348.90991444,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,348.55286171,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2317-0124,349.26696717,-1.41111111,349.63237164,348.90156269,348.90167743,349.63225691,-1.77631131,-1.77631131,-1.04585356,-1.04585356,348.90156269,349.63237164,-1.77631131,-1.04585356,348.90991444,349.62401989,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,349.26696717,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2319-0124,349.98107262,-1.41111111,350.3464771,349.61566815,349.61578288,350.34636236,-1.77631131,-1.77631131,-1.04585356,-1.04585356,349.61566815,350.3464771,-1.77631131,-1.04585356,349.62401989,350.33812535,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,349.98107262,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2322-0124,350.69517807,-1.41111111,351.06058255,350.3297736,350.32988834,351.06046781,-1.77631131,-1.77631131,-1.04585356,-1.04585356,350.3297736,351.06058255,-1.77631131,-1.04585356,350.33812535,351.0522308,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,350.69517807,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2325-0124,351.40928353,-1.41111111,351.774688,351.04387905,351.04399379,351.77457327,-1.77631131,-1.77631131,-1.04585356,-1.04585356,351.04387905,351.774688,-1.77631131,-1.04585356,351.0522308,351.76633625,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,351.40928353,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2328-0124,352.12338898,-1.41111111,352.48879346,351.75798451,351.75809924,352.48867872,-1.77631131,-1.77631131,-1.04585356,-1.04585356,351.75798451,352.48879346,-1.77631131,-1.04585356,351.76633625,352.48044171,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,352.12338898,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2331-0124,352.83749444,-1.41111111,353.20289891,352.47208996,352.4722047,353.20278417,-1.77631131,-1.77631131,-1.04585356,-1.04585356,352.47208996,353.20289891,-1.77631131,-1.04585356,352.48044171,353.19454716,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,352.83749444,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2334-0124,353.55159989,-1.41111111,353.91700436,353.18619541,353.18631015,353.91688963,-1.77631131,-1.77631131,-1.04585356,-1.04585356,353.18619541,353.91700436,-1.77631131,-1.04585356,353.19454716,353.90865262,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,353.55159989,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2337-0124,354.26570534,-1.41111111,354.63110982,353.90030087,353.9004156,354.63099508,-1.77631131,-1.77631131,-1.04585356,-1.04585356,353.90030087,354.63110982,-1.77631131,-1.04585356,353.90865262,354.62275807,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,354.26570534,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2339-0124,354.9798108,-1.41111111,355.34521527,354.61440632,354.61452106,355.34510053,-1.77631131,-1.77631131,-1.04585356,-1.04585356,354.61440632,355.34521527,-1.77631131,-1.04585356,354.62275807,355.33686352,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,354.9798108,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2342-0124,355.69391625,-1.41111111,356.05932073,355.32851177,355.32862651,356.05920599,-1.77631131,-1.77631131,-1.04585356,-1.04585356,355.32851177,356.05932073,-1.77631131,-1.04585356,355.33686352,356.05096898,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,355.69391625,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2345-0124,356.4080217,-1.41111111,356.77342618,356.04261723,356.04273197,356.77331144,-1.77631131,-1.77631131,-1.04585356,-1.04585356,356.04261723,356.77342618,-1.77631131,-1.04585356,356.05096898,356.76507443,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,356.4080217,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2348-0124,357.12212716,-1.41111111,357.48753163,356.75672268,356.75683742,357.48741689,-1.77631131,-1.77631131,-1.04585356,-1.04585356,356.75672268,357.48753163,-1.77631131,-1.04585356,356.76507443,357.47917988,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,357.12212716,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2351-0124,357.83623261,-1.41111111,358.20163709,357.47082813,357.47094287,358.20152235,-1.77631131,-1.77631131,-1.04585356,-1.04585356,357.47082813,358.20163709,-1.77631131,-1.04585356,357.47917988,358.19328534,-1.76805556,-1.05416667,N,0.26300001,10000,10000,5000.5,5000.5,357.83623261,-1.41111111,-7.306e-05,0.0,0.0,7.306e-05
DES2151-0207,327.86413192,-2.125,328.22970603,327.49855782,327.49873071,328.22953313,-2.49018568,-2.49018568,-1.75972793,-1.75972793,327.49855782,328.22970603,-2.49018568,-1.75972793,327.50694184,328.221322,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,327.86413192,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2154-0207,328.57851208,-2.125,328.94408619,328.21293798,328.21311087,328.94391329,-2.49018568,-2.49018568,-1.75972793,-1.75972793,328.21293798,328.94408619,-2.49018568,-1.75972793,328.221322,328.93570216,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,328.57851208,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2157-0207,329.29289224,-2.125,329.65846635,328.92731814,328.92749103,329.65829346,-2.49018568,-2.49018568,-1.75972793,-1.75972793,328.92731814,329.65846635,-2.49018568,-1.75972793,328.93570216,329.65008233,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,329.29289224,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2200-0207,330.00727241,-2.125,330.37284651,329.6416983,329.64187119,330.37267362,-2.49018568,-2.49018568,-1.75972793,-1.75972793,329.6416983,330.37284651,-2.49018568,-1.75972793,329.65008233,330.36446249,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,330.00727241,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2202-0207,330.72165257,-2.125,331.08722667,330.35607846,330.35625136,331.08705378,-2.49018568,-2.49018568,-1.75972793,-1.75972793,330.35607846,331.08722667,-2.49018568,-1.75972793,330.36446249,331.07884265,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,330.72165257,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2205-0207,331.43603273,-2.125,331.80160683,331.07045862,331.07063152,331.80143394,-2.49018568,-2.49018568,-1.75972793,-1.75972793,331.07045862,331.80160683,-2.49018568,-1.75972793,331.07884265,331.79322281,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,331.43603273,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2208-0207,332.15041289,-2.125,332.515987,331.78483878,331.78501168,332.5158141,-2.49018568,-2.49018568,-1.75972793,-1.75972793,331.78483878,332.515987,-2.49018568,-1.75972793,331.79322281,332.50760297,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,332.15041289,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2211-0207,332.86479305,-2.125,333.23036716,332.49921894,332.49939184,333.23019426,-2.49018568,-2.49018568,-1.75972793,-1.75972793,332.49921894,333.23036716,-2.49018568,-1.75972793,332.50760297,333.22198313,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,332.86479305,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2214-0207,333.57917321,-2.125,333.94474732,333.2135991,333.213772,333.94457442,-2.49018568,-2.49018568,-1.75972793,-1.75972793,333.2135991,333.94474732,-2.49018568,-1.75972793,333.22198313,333.93636329,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,333.57917321,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2217-0207,334.29355337,-2.125,334.65912748,333.92797927,333.92815216,334.65895458,-2.49018568,-2.49018568,-1.75972793,-1.75972793,333.92797927,334.65912748,-2.49018568,-1.75972793,333.93636329,334.65074345,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,334.29355337,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2220-0207,335.00793353,-2.125,335.37350764,334.64235943,334.64253232,335.37333474,-2.49018568,-2.49018568,-1.75972793,-1.75972793,334.64235943,335.37350764,-2.49018568,-1.75972793,334.65074345,335.36512361,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,335.00793353,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2222-0207,335.72231369,-2.125,336.0878878,335.35673959,335.35691248,336.08771491,-2.49018568,-2.49018568,-1.75972793,-1.75972793,335.35673959,336.0878878,-2.49018568,-1.75972793,335.36512361,336.07950378,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,335.72231369,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2225-0207,336.43669386,-2.125,336.80226796,336.07111975,336.07129264,336.80209507,-2.49018568,-2.49018568,-1.75972793,-1.75972793,336.07111975,336.80226796,-2.49018568,-1.75972793,336.07950378,336.79388394,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,336.43669386,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2228-0207,337.15107402,-2.125,337.51664812,336.78549991,336.78567281,337.51647523,-2.49018568,-2.49018568,-1.75972793,-1.75972793,336.78549991,337.51664812,-2.49018568,-1.75972793,336.79388394,337.5082641,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,337.15107402,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2231-0207,337.86545418,-2.125,338.23102828,337.49988007,337.50005297,338.23085539,-2.49018568,-2.49018568,-1.75972793,-1.75972793,337.49988007,338.23102828,-2.49018568,-1.75972793,337.5082641,338.22264426,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,337.86545418,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2234-0207,338.57983434,-2.125,338.94540845,338.21426023,338.21443313,338.94523555,-2.49018568,-2.49018568,-1.75972793,-1.75972793,338.21426023,338.94540845,-2.49018568,-1.75972793,338.22264426,338.93702442,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,338.57983434,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2237-0207,339.2942145,-2.125,339.65978861,338.92864039,338.92881329,339.65961571,-2.49018568,-2.49018568,-1.75972793,-1.75972793,338.92864039,339.65978861,-2.49018568,-1.75972793,338.93702442,339.65140458,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,339.2942145,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2240-0207,340.00859466,-2.125,340.37416877,339.64302055,339.64319345,340.37399587,-2.49018568,-2.49018568,-1.75972793,-1.75972793,339.64302055,340.37416877,-2.49018568,-1.75972793,339.65140458,340.36578474,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,340.00859466,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2242-0207,340.72297482,-2.125,341.08854893,340.35740072,340.35757361,341.08837603,-2.49018568,-2.49018568,-1.75972793,-1.75972793,340.35740072,341.08854893,-2.49018568,-1.75972793,340.36578474,341.0801649,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,340.72297482,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2245-0207,341.43735498,-2.125,341.80292909,341.07178088,341.07195377,341.80275619,-2.49018568,-2.49018568,-1.75972793,-1.75972793,341.07178088,341.80292909,-2.49018568,-1.75972793,341.0801649,341.79454506,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,341.43735498,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2248-0207,342.15173514,-2.125,342.51730925,341.78616104,341.78633393,342.51713636,-2.49018568,-2.49018568,-1.75972793,-1.75972793,341.78616104,342.51730925,-2.49018568,-1.75972793,341.79454506,342.50892523,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,342.15173514,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2251-0207,342.86611531,-2.125,343.23168941,342.5005412,342.50071409,343.23151652,-2.49018568,-2.49018568,-1.75972793,-1.75972793,342.5005412,343.23168941,-2.49018568,-1.75972793,342.50892523,343.22330539,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,342.86611531,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2254-0207,343.58049547,-2.125,343.94606957,343.21492136,343.21509426,343.94589668,-2.49018568,-2.49018568,-1.75972793,-1.75972793,343.21492136,343.94606957,-2.49018568,-1.75972793,343.22330539,343.93768555,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,343.58049547,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2257-0207,344.29487563,-2.125,344.66044973,343.92930152,343.92947442,344.66027684,-2.49018568,-2.49018568,-1.75972793,-1.75972793,343.92930152,344.66044973,-2.49018568,-1.75972793,343.93768555,344.65206571,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,344.29487563,-2.125,-7.306e-05,0.0,0.0,7.306e-05
DES2300-0207,345.00925579,-2.125,345.3748299,344.64368168,344.64385458,345.374657,-2.49018568,-2.49018568,-1.75972793,-1.75972793,344.64368168,345.3748299,-2.49018568,-1.75972793,344.65206571,345.36644587,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.5,5000.5,345.00925579,-2.125,-7.306e-05,0.0,0.0,7.306e-05
