DEC1,DEC2,DEC3,DEC4,DEC_CENT,RA1,RA2,RA3,RA4,RA_CENT,TILENAME
-31.04509115,-31.04509115,-30.31463861,-30.31463861,-30.68055556,51.55920778,50.70662584,50.7098381,51.55599552,51.13291681,DES0324-3040
-63.88230631,-63.88230631,-63.15190835,-63.15190835,-63.51944444,51.91705922,50.25769754,50.2786604,51.89609636,51.08737838,DES0324-6331
-18.19540923,-18.19540923,-17.464953,-17.464953,-17.83055556,51.86805231,51.09914647,51.10071978,51.86647899,51.48359939,DES0325-1749
-23.19251533,-23.19251533,-22.4620602,-22.4620602,-22.82777778,51.71916805,50.9244888,50.92661539,51.71704147,51.32182843,DES0325-2249
-26.76187147,-26.76187147,-26.03141737,-26.03141737,-26.39722222,51.69402732,50.87593935,50.87851954,51.69144712,51.28498333,DES0325-2623
-27.47574205,-27.47574205,-26.74528818,-26.74528818,-27.11111111,51.75339724,50.93007222,50.93275043,51.75071904,51.34173473,DES0325-2706
-39.61149511,-39.61149511,-38.88104725,-38.88104725,-39.24722222,51.90535664,50.95718031,50.96209242,51.90044453,51.43126847,DES0325-3914
-15.33991697,-15.33991697,-14.60946027,-14.60946027,-14.975,52.09110095,51.33365764,51.33494693,52.08981166,51.71237929,DES0326-1458
-11.77054929,-11.77054929,-11.04009213,-11.04009213,-11.40555556,52.28797989,51.5418322,51.54279048,52.2870216,51.91490604,DES0327-1124
-13.19829664,-13.19829664,-12.46783964,-12.46783964,-12.83333333,52.2925156,51.54223954,51.54332747,52.29142767,51.91737757,DES0327-1250
-30.33122188,-30.33122188,-29.60076905,-29.60076905,-29.96666667,52.21565523,51.36935455,51.3724536,52.21255618,51.79250489,DES0327-2958
-23.19251533,-23.19251533,-22.4620602,-22.4620602,-22.82777778,52.4937239,51.69904464,51.70117123,52.49159731,52.09638427,DES0328-2249
-25.33412964,-25.33412964,-24.60367509,-24.60367509,-24.96944444,52.42796344,51.61977979,51.62217164,52.4255716,52.02387162,DES0328-2458
-26.04800066,-26.04800066,-25.31754633,-25.31754633,-25.68333333,52.44863057,51.63558803,51.63807282,52.44614578,52.0421093,DES0328-2541
-12.48442301,-12.48442301,-11.75396593,-11.75396593,-12.11944444,52.64466632,51.89651821,51.8975409,52.64364363,52.27059227,DES0329-1207
-16.76766334,-16.76766334,-16.03720686,-16.03720686,-16.40277778,53.05413071,52.2912361,52.29266495,53.05270186,52.67268341,DES0330-1624
-16.05379021,-16.05379021,-15.32333362,-15.32333362,-15.68888889,53.30176667,52.54166649,52.54302498,53.30040818,52.92171658,DES0331-1541
-18.19540923,-18.19540923,-17.464953,-17.464953,-17.83055556,53.36787208,52.59896624,52.60053955,53.36629876,52.98341916,DES0331-1749
-31.75896013,-31.75896013,-31.0285079,-31.0285079,-31.39444444,53.42331994,52.56422844,52.56755746,53.41999092,52.99377419,DES0331-3123
-36.04216701,-36.04216701,-35.31171689,-35.31171689,-35.67777778,53.42929085,52.52590887,52.53002457,53.42517515,52.97759986,DES0331-3540
-12.48442301,-12.48442301,-11.75396593,-11.75396593,-12.11944444,51.18434087,50.43619276,50.43721545,51.18331818,50.81026682,DES0323-1207
-13.91217018,-13.91217018,-13.18171328,-13.18171328,-13.54722222,51.2254164,50.47288309,50.47403716,51.22426233,50.84914974,DES0323-1332
-24.6202584,-24.6202584,-23.88980365,-23.88980365,-24.25555556,51.64573704,50.84223055,50.84453179,51.6434358,51.24398379,DES0324-2415
-25.33412964,-25.33412964,-24.60367509,-24.60367509,-24.96944444,51.64046993,50.83228627,50.83467812,51.63807808,51.2363781,DES0324-2458
-38.18376523,-38.18376523,-37.45331641,-37.45331641,-37.81944444,51.92599186,50.99669033,51.00126583,51.92141637,51.4613411,DES0325-3749
-11.0566755,-11.0566755,-10.32621826,-10.32621826,-10.69166667,51.95434346,51.21007028,51.21096494,51.9534488,51.58220687,DES0326-1041
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,51.98360358,51.20090941,51.20278878,51.98172421,51.5922565,DES0326-2041
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,52.02928407,51.11756551,51.1218289,52.02502068,51.57342479,DES0326-3623
-16.76766334,-16.76766334,-16.03720686,-16.03720686,-16.40277778,52.30995404,51.54705944,51.54848828,52.3085252,51.92850674,DES0327-1624
-40.3253593,-40.3253593,-39.59491196,-39.59491196,-39.96111111,52.39273693,51.43460657,51.4396971,52.3876464,51.91367175,DES0327-3957
-66.02372978,-66.02372978,-65.29334456,-65.29334456,-65.66111111,52.74114666,50.94351421,50.96849189,52.71616897,51.84233043,DES0327-6539
-23.90638696,-23.90638696,-23.17593201,-23.17593201,-23.54166667,52.45074241,51.65173594,51.6539488,52.44852955,52.05123917,DES0328-2332
-26.76187147,-26.76187147,-26.03141737,-26.03141737,-26.39722222,52.49101552,51.67292755,51.67550775,52.48843532,52.08197154,DES0328-2623
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,52.87181427,52.09279531,52.09459583,52.87001375,52.48230479,DES0329-1958
-39.61149511,-39.61149511,-38.88104725,-38.88104725,-39.24722222,52.82718954,51.8790132,51.88392531,52.82227743,52.35310137,DES0329-3914
-33.18669715,-33.18669715,-32.45624556,-32.45624556,-32.82222222,53.05658746,52.18376232,52.18733627,53.05301351,52.62017489,DES0330-3249
-23.19251533,-23.19251533,-22.4620602,-22.4620602,-22.82777778,53.26827974,52.47360049,52.47572708,53.26615315,52.87094011,DES0331-2249
-23.90638696,-23.90638696,-23.17593201,-23.17593201,-23.54166667,53.22944263,52.43043616,52.43264902,53.22722977,52.82993939,DES0331-2332
-26.04800066,-26.04800066,-25.31754633,-25.31754633,-25.68333333,51.65647965,50.84343711,50.8459219,51.65399486,51.24995838,DES0324-2541
-36.04216701,-36.04216701,-35.31171689,-35.31171689,-35.67777778,51.67161442,50.76823244,50.77234814,51.66749872,51.21992343,DES0324-3540
-34.61443282,-34.61443282,-33.88398193,-33.88398193,-34.25,51.90137177,51.01380668,51.01764223,51.89753622,51.45758923,DES0325-3415
-17.48153635,-17.48153635,-16.75107999,-16.75107999,-17.11666667,52.07920982,51.31338083,51.31488127,52.07770938,51.69629532,DES0326-1707
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,52.11224352,51.33322457,51.33502509,52.11044301,51.72273405,DES0326-1958
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,52.42951655,51.65738868,51.65903625,52.42786898,52.04345261,DES0328-1832
-31.75896013,-31.75896013,-31.0285079,-31.0285079,-31.39444444,52.58699403,51.72790254,51.73123155,52.58366502,52.15744829,DES0328-3123
-36.04216701,-36.04216701,-35.31171689,-35.31171689,-35.67777778,52.55045263,51.64707066,51.65118635,52.54633694,52.09876164,DES0328-3540
-61.74084837,-61.74084837,-61.01044044,-61.01044044,-61.37777778,52.87652083,51.33367808,51.35149013,52.85870878,52.10509946,DES0328-6122
-11.0566755,-11.0566755,-10.32621826,-10.32621826,-10.69166667,52.68084456,51.93657138,51.93746604,52.6799499,52.30870797,DES0329-1041
-32.4728288,-32.4728288,-31.74237688,-31.74237688,-32.10833333,52.80925677,51.94342011,51.94686962,52.80580726,52.37633844,DES0329-3206
-34.61443282,-34.61443282,-33.88398193,-33.88398193,-34.25,52.7650274,51.87746231,51.88129786,52.76119185,52.32124485,DES0329-3415
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,52.91612449,52.00440593,52.00866932,52.9118611,52.46026521,DES0329-3623
-62.45467101,-62.45467101,-61.72426615,-61.72426615,-62.09166667,53.05899951,51.47942203,51.49820452,53.04021703,52.26921077,DES0329-6205
-14.62604363,-14.62604363,-13.89558682,-13.89558682,-14.26111111,53.11945667,52.36453495,52.36575611,53.1182355,52.74199581,DES0330-1415
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,53.18250255,52.41037468,52.41202225,53.18085498,52.79643862,DES0331-1832
-26.04800066,-26.04800066,-25.31754633,-25.31754633,-25.68333333,53.24078149,52.42773895,52.43022374,53.2382967,52.83426022,DES0331-2541
-38.89763041,-38.89763041,-38.16718206,-38.16718206,-38.53333333,53.27407016,52.33549896,52.34023952,53.2693296,52.80478456,DES0331-3832
-14.62604363,-14.62604363,-13.89558682,-13.89558682,-14.26111111,53.85604488,53.10112316,53.10234432,53.85482372,53.47858402,DES0333-1415
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,53.93548855,53.16336068,53.16500825,53.93384098,53.54942462,DES0334-1832
-23.19251533,-23.19251533,-22.4620602,-22.4620602,-22.82777778,54.04283558,53.24815633,53.25028292,54.04070899,53.64549596,DES0334-2249
-24.6202584,-24.6202584,-23.88980365,-23.88980365,-24.25555556,53.99477124,53.19126475,53.19356599,53.99247,53.593018,DES0334-2415
-31.04509115,-31.04509115,-30.31463861,-30.31463861,-30.68055556,54.04944406,53.19686212,53.20007438,54.0462318,53.62315309,DES0334-3040
-35.32830011,-35.32830011,-34.5978496,-34.5978496,-34.96388889,53.95465886,53.05932467,53.06329784,53.95068569,53.50699177,DES0334-3457
-18.19540923,-18.19540923,-17.464953,-17.464953,-17.83055556,47.36859299,46.59968715,46.60126046,47.36701967,46.98414007,DES0307-1749
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,51.50470996,50.72921206,50.73093533,51.50298669,51.11696101,DES0324-1915
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,52.2609153,51.4854174,51.48714067,52.25919203,51.87316635,DES0327-1915
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,53.01712064,52.24162274,52.24334601,53.01539737,52.62937169,DES0330-1915
-10.34280163,-10.34280163,-9.61234433,-9.61234433,-9.97777778,52.3683384,51.62581536,51.62664712,52.36750663,51.99707688,DES0327-0958
-61.02702272,-61.02702272,-60.29661194,-60.29661194,-60.66388889,52.72312933,51.21512287,51.2320341,52.70621811,51.9691261,DES0327-6039
-61.02702272,-61.02702272,-60.29661194,-60.29661194,-60.66388889,51.26601097,49.75800451,49.77491573,51.24909974,50.51200774,DES0322-6039
-37.46989959,-37.46989959,-36.73945032,-36.73945032,-37.10555556,52.41505677,51.49470213,51.49911868,52.41064023,51.95487945,DES0327-3706
-37.46989959,-37.46989959,-36.73945032,-36.73945032,-37.10555556,53.31018671,52.38983206,52.39424861,53.30577016,52.85000938,DES0331-3706
-22.47864352,-22.47864352,-21.7481882,-21.7481882,-22.11388889,53.32806673,52.53754602,52.53958834,53.32602441,52.93280638,DES0331-2206
-22.47864352,-22.47864352,-21.7481882,-21.7481882,-22.11388889,52.55749239,51.76697169,51.769014,52.55545008,52.16223204,DES0328-2206
-22.47864352,-22.47864352,-21.7481882,-21.7481882,-22.11388889,54.09864107,53.30812036,53.31016268,54.09659875,53.70338072,DES0334-2206
-11.0566755,-11.0566755,-10.32621826,-10.32621826,-10.69166667,54.13384676,53.38957358,53.39046824,54.1329521,53.76171017,DES0335-1041
-13.19829664,-13.19829664,-12.46783964,-12.46783964,-12.83333333,54.48905107,53.73877501,53.73986294,54.48796314,54.11391304,DES0336-1250
-34.61443282,-34.61443282,-33.88398193,-33.88398193,-34.25,54.49233865,53.60477357,53.60860911,54.48850311,54.04855611,DES0336-3415
-12.48442301,-12.48442301,-11.75396593,-11.75396593,-12.11944444,54.83515449,54.08700639,54.08802908,54.8341318,54.46108044,DES0337-1207
-16.05379021,-16.05379021,-15.32333362,-15.32333362,-15.68888889,54.78479588,54.0246957,54.02605419,54.78343739,54.40474579,DES0337-1541
-24.6202584,-24.6202584,-23.88980365,-23.88980365,-24.25555556,54.77778264,53.97427615,53.9765774,54.7754814,54.3760294,DES0337-2415
-25.33412964,-25.33412964,-24.60367509,-24.60367509,-24.96944444,54.79044399,53.98226033,53.98465218,54.78805214,54.38635216,DES0337-2458
-26.04800066,-26.04800066,-25.31754633,-25.31754633,-25.68333333,54.82508334,54.01204079,54.01452558,54.82259854,54.41856206,DES0337-2541
-33.18669715,-33.18669715,-32.45624556,-32.45624556,-32.82222222,54.75560197,53.88277682,53.88635077,54.75202801,54.31918939,DES0337-3249
-35.32830011,-35.32830011,-34.5978496,-34.5978496,-34.96388889,54.82577201,53.93043783,53.934411,54.82179884,54.37810492,DES0337-3457
-26.76187147,-26.76187147,-26.03141737,-26.03141737,-26.39722222,13.4385934,12.62050543,12.62308563,13.4360132,13.02954941,DES0052-2623
-5.34568293,-5.34568293,-4.61522528,-4.61522528,-4.98055556,42.20406734,41.4704187,41.47082603,42.20366001,41.83724302,DES0247-0458
-31.75896013,-31.75896013,-31.0285079,-31.0285079,-31.39444444,55.09597175,54.23688025,54.24020927,55.09264273,54.666426,DES0338-3123
-40.3253593,-40.3253593,-39.59491196,-39.59491196,-39.96111111,55.1868935,54.22876314,54.23385367,55.18180297,54.70782832,DES0338-3957
-33.90056516,-33.90056516,-33.17011392,-33.17011392,-33.53611111,55.89890392,55.01883883,55.02254138,55.89520137,55.45887137,DES0341-3332
-66.7375283,-66.7375283,-66.00714811,-66.00714811,-66.375,54.87300623,53.02341534,53.04997908,54.84644248,53.94821078,DES0335-6622
-31.04509115,-31.04509115,-30.31463861,-30.31463861,-30.68055556,54.87952282,54.02694088,54.03015314,54.87631056,54.45323185,DES0337-3040
-13.91217018,-13.91217018,-13.18171328,-13.18171328,-13.54722222,60.77157287,60.01903956,60.02019363,60.7704188,60.39530621,DES0401-1332
-24.6202584,-24.6202584,-23.88980365,-23.88980365,-24.25555556,62.60789665,61.80439016,61.80669141,62.60559541,62.20614341,DES0408-2415
-31.75896013,-31.75896013,-31.0285079,-31.0285079,-31.39444444,62.62290488,61.76381339,61.76714241,62.61957587,62.19335914,DES0408-3123
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,55.44146056,54.66933269,54.67098026,55.43981299,55.05539663,DES0340-1832
-24.6202584,-24.6202584,-23.88980365,-23.88980365,-24.25555556,55.56079404,54.75728755,54.7595888,55.5584928,55.1590408,DES0340-2415
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,55.79902974,55.01633557,55.01821494,55.79715037,55.40768265,DES0341-2041
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,56.041942,55.26644409,55.26816737,56.04021872,55.65419304,DES0342-1915
-40.3253593,-40.3253593,-39.59491196,-39.59491196,-39.96111111,62.63797768,61.67984731,61.68493784,62.63288715,62.1589125,DES0408-3957
-23.19251533,-23.19251533,-22.4620602,-22.4620602,-22.82777778,56.36650311,55.57182386,55.57395045,56.36437652,55.96916349,DES0343-2249
-38.18376523,-38.18376523,-37.45331641,-37.45331641,-37.81944444,56.44457932,55.51527778,55.51985328,56.44000382,55.97992855,DES0343-3749
-63.88230631,-63.88230631,-63.15190835,-63.15190835,-63.51944444,56.72014317,55.06078148,55.08174434,56.6991803,55.89046232,DES0343-6331
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,56.56211498,55.7794208,55.78130017,56.5602356,56.17076789,DES0344-2041
-33.18669715,-33.18669715,-32.45624556,-32.45624556,-32.82222222,56.45461647,55.58179133,55.58536528,56.45104252,56.0182039,DES0344-3249
-67.45132141,-67.45132141,-66.72094674,-66.72094674,-67.08888889,57.15226665,55.24732012,55.27562011,57.12396667,56.19979339,DES0344-6705
-14.62604363,-14.62604363,-13.89558682,-13.89558682,-14.26111111,61.95851522,61.2035935,61.20481467,61.95729406,61.58105436,DES0406-1415
-15.33991697,-15.33991697,-14.60946027,-14.60946027,-14.975,62.43690262,61.67945932,61.6807486,62.43561334,62.05818097,DES0408-1458
-30.33122188,-30.33122188,-29.60076905,-29.60076905,-29.96666667,56.3359114,55.48961072,55.49270977,56.33281235,55.91276106,DES0343-2958
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,62.66679683,61.88410265,61.88598203,62.66491745,62.27544974,DES0409-2041
-14.62604363,-14.62604363,-13.89558682,-13.89558682,-14.26111111,56.80239773,56.04747601,56.04869718,56.80117657,56.42493687,DES0345-1415
-16.76766334,-16.76766334,-16.03720686,-16.03720686,-16.40277778,56.77501405,56.01211944,56.01354829,56.7735852,56.39356674,DES0345-1624
-28.90348249,-28.90348249,-28.17302911,-28.17302911,-28.53888889,56.81463691,55.98024127,55.98312383,56.81175435,56.39743909,DES0345-2832
-33.90056516,-33.90056516,-33.17011392,-33.17011392,-33.53611111,56.75536045,55.87529536,55.87899792,56.7516579,56.31532791,DES0345-3332
-24.6202584,-24.6202584,-23.88980365,-23.88980365,-24.25555556,57.12681685,56.32331036,56.3256116,57.1245156,56.7250636,DES0346-2415
-29.61735232,-29.61735232,-28.88689921,-28.88689921,-29.25277778,56.97507333,56.13483255,56.13782176,56.97208412,56.55495294,DES0346-2915
-17.48153635,-17.48153635,-16.75107999,-16.75107999,-17.11666667,57.30802986,56.54220087,56.54370131,57.30652942,56.92511536,DES0347-1707
-38.18376523,-38.18376523,-37.45331641,-37.45331641,-37.81944444,57.34829681,56.41899528,56.42357077,57.34372131,56.88364604,DES0347-3749
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,63.42988206,62.64718788,62.64906726,63.42800268,63.03853497,DES0412-2041
-25.33412964,-25.33412964,-24.60367509,-24.60367509,-24.96944444,63.45287265,62.644689,62.64708085,63.45048081,63.04878083,DES0412-2458
-31.75896013,-31.75896013,-31.0285079,-31.0285079,-31.39444444,63.45923079,62.60013929,62.60346831,63.45590177,63.02968504,DES0412-3123
-18.19540923,-18.19540923,-17.464953,-17.464953,-17.83055556,63.86661049,63.09770465,63.09927797,63.86503718,63.48215757,DES0413-1749
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,57.55435268,56.77885477,56.78057805,57.5526294,57.16660372,DES0348-1915
-22.47864352,-22.47864352,-21.7481882,-21.7481882,-22.11388889,64.11610745,63.32558675,63.32762906,64.11406514,63.7208471,DES0414-2206
-23.19251533,-23.19251533,-22.4620602,-22.4620602,-22.82777778,64.11206155,63.31738229,63.31950888,64.10993496,63.71472192,DES0414-2249
-31.04509115,-31.04509115,-30.31463861,-30.31463861,-30.68055556,64.01038919,63.15780726,63.16101951,64.00717693,63.58409822,DES0414-3040
-37.46989959,-37.46989959,-36.73945032,-36.73945032,-37.10555556,64.05174588,63.13139124,63.13580778,64.04732933,63.59156856,DES0414-3706
-28.90348249,-28.90348249,-28.17302911,-28.17302911,-28.53888889,57.62726587,56.79287023,56.79575279,57.62438331,57.21006805,DES0348-2832
-34.61443282,-34.61443282,-33.88398193,-33.88398193,-34.25,64.85620619,63.9686411,63.97247665,64.85237064,64.41242365,DES0417-3415
-26.76187147,-26.76187147,-26.03141737,-26.03141737,-26.39722222,63.64885042,62.83076244,62.83334264,63.64627022,63.23980643,DES0412-2623
-33.18669715,-33.18669715,-32.45624556,-32.45624556,-32.82222222,64.10018175,63.2273566,63.23093055,64.09660779,63.66376917,DES0414-3249
-31.75896013,-31.75896013,-31.0285079,-31.0285079,-31.39444444,64.29555669,63.4364652,63.43979421,64.29222768,63.86601094,DES0415-3123
-18.19540923,-18.19540923,-17.464953,-17.464953,-17.83055556,64.61652038,63.84761454,63.84918786,64.61494707,64.23206746,DES0416-1749
-26.76187147,-26.76187147,-26.03141737,-26.03141737,-26.39722222,64.44583862,63.62775065,63.63033085,64.44325842,64.03679464,DES0416-2623
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,65.11640607,64.34090816,64.34263144,65.11468279,64.72865711,DES0418-1915
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,64.95605253,64.17335835,64.17523772,64.95417315,64.56470544,DES0418-2041
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,57.70041857,56.9282907,56.92993827,57.698771,57.31435464,DES0349-1832
-26.76187147,-26.76187147,-26.03141737,-26.03141737,-26.39722222,65.24282683,64.42473886,64.42731906,65.24024663,64.83378284,DES0419-2623
-38.89763041,-38.89763041,-38.16718206,-38.16718206,-38.53333333,57.8371425,56.89857129,56.90331185,57.83240194,57.36785689,DES0349-3832
-16.76766334,-16.76766334,-16.03720686,-16.03720686,-16.40277778,58.26336738,57.50047277,57.50190162,58.26193853,57.88192008,DES0351-1624
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,64.26537544,63.48635648,63.488157,64.26357492,63.87586596,DES0415-1958
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,65.02494618,64.24592723,64.24772775,65.02314567,64.63543671,DES0418-1958
-21.76477153,-21.76477153,-21.03431605,-21.03431605,-21.4,64.90989926,64.12337234,64.12533229,64.90793932,64.5166358,DES0418-2124
-27.47574205,-27.47574205,-26.74528818,-26.74528818,-27.11111111,65.38757072,64.5642457,64.5669239,65.38489251,64.97590821,DES0419-2706
-17.48153635,-17.48153635,-16.75107999,-16.75107999,-17.11666667,58.05500415,57.28917516,57.2906756,58.05350371,57.67208966,DES0350-1707
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,58.08828544,57.30559126,57.30747064,58.08640606,57.69693835,DES0350-2041
-21.76477153,-21.76477153,-21.03431605,-21.03431605,-21.4,58.00913146,57.22260454,57.22456448,58.00717151,57.615868,DES0350-2124
-35.32830011,-35.32830011,-34.5978496,-34.5978496,-34.96388889,58.31022464,57.41489045,57.41886362,58.30625147,57.86255754,DES0351-3457
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,58.23716702,57.32544846,57.32971184,58.23290363,57.78130774,DES0351-3623
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,48.48192239,47.57020383,47.57446721,48.477659,48.02606311,DES0312-3623
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,50.74850463,49.97300672,49.97473,50.74678135,50.36075567,DES0321-1915
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,58.45340457,57.6812767,57.68292427,58.451757,58.06734064,DES0352-1832
-33.90056516,-33.90056516,-33.17011392,-33.17011392,-33.53611111,58.46827352,57.58820843,57.59191098,58.46457097,58.02824097,DES0352-3332
-23.19251533,-23.19251533,-22.4620602,-22.4620602,-22.82777778,58.69017064,57.89549139,57.89761798,58.68804405,58.29283102,DES0353-2249
-36.04216701,-36.04216701,-35.31171689,-35.31171689,-35.67777778,58.70232014,57.79893817,57.80305386,58.69820445,58.25062915,DES0353-3540
-38.89763041,-38.89763041,-38.16718206,-38.16718206,-38.53333333,58.74975696,57.81118576,57.81592632,58.7450164,58.28047136,DES0353-3832
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,59.12400744,58.21228888,58.21655226,59.11974405,58.66814816,DES0354-3623
-38.18376523,-38.18376523,-37.45331641,-37.45331641,-37.81944444,59.15573179,58.22643026,58.23100575,59.1511563,58.69108102,DES0354-3749
-26.04800066,-26.04800066,-25.31754633,-25.31754633,-25.68333333,57.99368702,57.18064448,57.18312927,57.99120223,57.58716575,DES0350-2541
-16.05379021,-16.05379021,-15.32333362,-15.32333362,-15.68888889,59.23388351,58.47378333,58.47514182,59.23252502,58.85383342,DES0355-1541
-39.61149511,-39.61149511,-38.88104725,-38.88104725,-39.24722222,59.2800198,58.33184347,58.33675558,59.27510769,58.80593164,DES0355-3914
-15.33991697,-15.33991697,-14.60946027,-14.60946027,-14.975,59.48095929,58.72351598,58.72480527,59.47967,59.10223764,DES0356-1458
-24.6202584,-24.6202584,-23.88980365,-23.88980365,-24.25555556,59.47585105,58.67234456,58.6746458,59.47354981,59.0740978,DES0356-2415
-14.62604363,-14.62604363,-13.89558682,-13.89558682,-14.26111111,59.74875058,58.99382886,58.99505003,59.74752942,59.37128972,DES0357-1415
-16.76766334,-16.76766334,-16.03720686,-16.03720686,-16.40277778,59.75172071,58.98882611,58.99025496,59.75029187,59.37027341,DES0357-1624
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,59.82296869,59.04747079,59.04919406,59.82124542,59.43521974,DES0357-1915
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,59.70795097,58.92893202,58.93073253,59.70615045,59.31844149,DES0357-1958
-33.18669715,-33.18669715,-32.45624556,-32.45624556,-32.82222222,59.85264548,58.97982033,58.98339429,59.84907153,59.41623291,DES0357-3249
-33.90056516,-33.90056516,-33.17011392,-33.17011392,-33.53611111,65.31992578,64.43986069,64.44356324,65.31622323,64.87989324,DES0419-3332
-35.32830011,-35.32830011,-34.5978496,-34.5978496,-34.96388889,65.27912988,64.3837957,64.38776887,65.27515671,64.83146279,DES0419-3457
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,65.33189038,64.42017182,64.42443521,65.32762699,64.8760311,DES0419-3623
-11.77054929,-11.77054929,-11.04009213,-11.04009213,-11.40555556,53.01625067,52.27010297,52.27106126,53.01529238,52.64317682,DES0330-1124
-13.19829664,-13.19829664,-12.46783964,-12.46783964,-12.83333333,53.02469409,52.27441803,52.27550596,53.02360616,52.64955606,DES0330-1250
-35.32830011,-35.32830011,-34.5978496,-34.5978496,-34.96388889,53.0835457,52.18821152,52.19218469,53.07957253,52.63587861,DES0330-3457
-31.04509115,-31.04509115,-30.31463861,-30.31463861,-30.68055556,53.2193653,52.36678336,52.36999562,53.21615304,52.79307433,DES0331-3040
-16.05379021,-16.05379021,-15.32333362,-15.32333362,-15.68888889,54.04328128,53.2831811,53.28453959,54.04192279,53.66323119,DES0334-1541
-15.33991697,-15.33991697,-14.60946027,-14.60946027,-14.975,54.30805845,53.55061514,53.55190443,54.30676917,53.9293368,DES0335-1458
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,54.27285928,53.4901651,53.49204448,54.2709799,53.88151219,DES0335-2041
-40.3253593,-40.3253593,-39.59491196,-39.59491196,-39.96111111,54.25550798,53.29737761,53.30246814,54.25041745,53.7764428,DES0335-3957
-14.62604363,-14.62604363,-13.89558682,-13.89558682,-14.26111111,54.59263309,53.83771137,53.83893254,54.59141193,54.21517223,DES0336-1415
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,54.39095576,53.6119368,53.61373732,54.38915524,54.00144628,DES0336-1958
-14.62604363,-14.62604363,-13.89558682,-13.89558682,-14.26111111,61.22192701,60.46700529,60.46822645,61.22070584,60.84446615,DES0403-1415
-39.61149511,-39.61149511,-38.88104725,-38.88104725,-39.24722222,3.9700461,3.02186976,3.02678187,3.96513399,3.49595793,DES0013-3914
-26.04800066,-26.04800066,-25.31754633,-25.31754633,-25.68333333,12.04893361,11.23589107,11.23837586,12.04644882,11.64241234,DES0046-2541
-21.76477153,-21.76477153,-21.03431605,-21.03431605,-21.4,54.94212354,54.15559662,54.15755657,54.9401636,54.54886008,DES0338-2124
-33.90056516,-33.90056516,-33.17011392,-33.17011392,-33.53611111,55.04244739,54.16238229,54.16608485,55.03874483,54.60241484,DES0338-3332
-11.77054929,-11.77054929,-11.04009213,-11.04009213,-11.40555556,55.201063,54.4549153,54.45587359,55.20010471,54.82798915,DES0339-1124
-13.19829664,-13.19829664,-12.46783964,-12.46783964,-12.83333333,55.22122956,54.4709535,54.47204143,55.22014163,54.84609153,DES0339-1250
-34.61443282,-34.61443282,-33.88398193,-33.88398193,-34.25,55.35599428,54.46842919,54.47226474,55.35215873,54.91221174,DES0339-3415
-35.32830011,-35.32830011,-34.5978496,-34.5978496,-34.96388889,55.69688517,54.80155098,54.80552416,55.692912,55.24921808,DES0340-3457
-15.33991697,-15.33991697,-14.60946027,-14.60946027,-14.975,55.78603012,55.02858681,55.0298761,55.78474083,55.40730847,DES0341-1458
-17.48153635,-17.48153635,-16.75107999,-16.75107999,-17.11666667,55.81408127,55.04825229,55.04975272,55.81258084,55.43116678,DES0341-1707
