TILENAME,RA,DEC,RAC1,RAC2,RAC3,RAC4,DECC1,DECC2,DECC3,DECC4,RACMIN,RACMAX,DECCMIN,DECCMAX,URAL,URAU,UDECL,UDECU,CROSSRAZERO,PIXELSCALE,NAXIS1,NAXIS2,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CD1_1,CD1_2,CD2_1,CD2_2
DES0206-5123,31.67338726,-51.38333333,32.26329669,31.08347783,31.09281835,32.25395618,-51.74709313,-51.74709313,-51.01665863,-51.01665863,31.08347783,32.26329669,-51.74709313,-51.01665863,31.10145889,32.24531563,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,31.67338726,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0207-5705,31.95430437,-57.09444444,32.63328095,31.27532779,31.28857413,32.62003461,-57.45785642,-57.45785642,-56.72743410,-56.72743410,31.27532779,32.63328095,-57.45785642,-56.72743410,31.29725771,32.61135102,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,31.95430437,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES2346-4457,356.71749422,-44.95833333,357.23694047,356.19804797,356.20461875,357.23036968,-45.32239236,-45.32239236,-44.59194940,-44.59194940,356.19804797,357.23694047,-45.32239236,-44.59194940,356.21306524,357.22192320,-45.31527778,-44.60138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,356.71749422,-44.95833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES2306-4040,346.53772542,-40.67500000,347.02194919,346.05350165,346.05877789,347.01667296,-41.03922297,-41.03922297,-40.30877617,-40.30877617,346.05350165,347.02194919,-41.03922297,-40.30877617,346.06708249,347.00836835,-41.03194444,-40.31805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,346.53772542,-40.67500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0130-4414,22.62600762,-44.24444444,23.13902950,22.11298575,22.11931652,23.13269872,-44.60853245,-44.60853245,-43.87808876,-43.87808876,22.11298575,23.13902950,-44.60853245,-43.87808876,22.12773907,23.12427617,-44.60138889,-43.88750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,22.62600762,-44.24444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0139-5414,24.94049636,-54.23888889,25.57102970,24.30996302,24.32102635,25.55996636,-54.60248698,-54.60248698,-53.87205783,-53.87205783,24.30996302,25.57102970,-54.60248698,-53.87205783,24.32971582,25.55127689,-54.59583333,-53.88194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,24.94049636,-54.23888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0452-4040,73.13602461,-40.67500000,73.62024838,72.65180085,72.65707708,73.61497215,-41.03922297,-41.03922297,-40.30877617,-40.30877617,72.65180085,73.62024838,-41.03922297,-40.30877617,72.66538168,73.60666755,-41.03194444,-40.31805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,73.13602461,-40.67500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES2020-5205,305.21390597,-52.09722222,305.81333453,304.61447741,304.62421300,305.80359894,-52.46094357,-52.46094357,-51.73051029,-51.73051029,304.61447741,305.81333453,-52.46094357,-51.73051029,304.63286931,305.79494262,-52.45416667,-51.74027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,305.21390597,-52.09722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0039-4831,9.86080917,-48.52777778,10.41630826,9.30531008,9.31326506,10.40835328,-48.89168004,-48.89168004,-48.16124127,-48.16124127,9.30531008,10.41630826,-48.89168004,-48.16124127,9.32182730,10.39979104,-48.88472222,-48.17083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,9.86080917,-48.52777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0125-4748,21.30607749,-47.81388889,21.85379869,20.75835628,20.76600702,21.84614795,-48.17782423,-48.17782423,-47.44738453,-47.44738453,20.75835628,21.85379869,-48.17782423,-47.44738453,20.77454710,21.83760787,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,21.30607749,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0521-4457,80.45270434,-44.95833333,80.97215059,79.93325810,79.93982888,80.96557981,-45.32239236,-45.32239236,-44.59194940,-44.59194940,79.93325810,80.97215059,-45.32239236,-44.59194940,79.94827537,80.95713332,-45.31527778,-44.60138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,80.45270434,-44.95833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0535-5040,83.95619597,-50.66944444,84.53697262,83.37541933,83.38438567,84.52800627,-51.03324149,-51.03324149,-50.30280583,-50.30280583,83.37541933,84.53697262,-51.03324149,-50.30280583,83.39300865,84.51938329,-51.02638889,-50.31250000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,83.95619597,-50.66944444,-0.00007306,0.00000000,0.00000000,0.00007306
DES2328-0041,352.10570885,-0.69722222,352.47100053,351.74041716,351.74047383,352.47094386,-1.06243694,-1.06243694,-0.33197917,-0.33197917,351.74041716,352.47100053,-1.06243694,-0.33197917,351.74873797,352.46267972,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,352.10570885,-0.69722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0134-5414,23.71893529,-54.23888889,24.34946862,23.08840195,23.09946528,24.33840529,-54.60248698,-54.60248698,-53.87205783,-53.87205783,23.08840195,24.34946862,-54.60248698,-53.87205783,23.10815475,24.32971582,-54.59583333,-53.88194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,23.71893529,-54.23888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0600-3957,90.10047816,-39.96111111,90.57954334,89.62141298,89.62650351,90.57445281,-40.32535930,-40.32535930,-39.59491196,-39.59491196,89.62141298,90.57954334,-40.32535930,-39.59491196,89.63478540,90.56617092,-40.31805556,-39.60416667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,90.10047816,-39.96111111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0601-4414,90.39053094,-44.24444444,90.90355281,89.87750906,89.88383984,90.89722204,-44.60853245,-44.60853245,-43.87808876,-43.87808876,89.87750906,90.90355281,-44.60853245,-43.87808876,89.89226238,90.88879949,-44.60138889,-43.88750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,90.39053094,-44.24444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES2111-0041,317.83650491,-0.69722222,318.20179660,317.47121323,317.47126990,318.20173993,-1.06243694,-1.06243694,-0.33197917,-0.33197917,317.47121323,318.20179660,-1.06243694,-0.33197917,317.47953404,318.19347579,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,317.83650491,-0.69722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES2309-5705,347.27513191,-57.09444444,347.95410850,346.59615533,346.60940167,347.94086215,-57.45785642,-57.45785642,-56.72743410,-56.72743410,346.59615533,347.95410850,-57.45785642,-56.72743410,346.61808526,347.93217857,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,347.27513191,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0242-4540,40.66268714,-45.67222222,41.18880341,40.13657088,40.14339288,41.18198141,-46.03625154,-46.03625154,-45.30580933,-45.30580933,40.13657088,41.18880341,-46.03625154,-45.30580933,40.15186321,41.17351107,-46.02916667,-45.31527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,40.66268714,-45.67222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0430-5957,67.54171362,-59.95000000,68.27917981,66.80424742,66.82032088,68.26310635,-60.31319429,-60.31319429,-59.58278087,-59.58278087,66.80424742,68.27917981,-60.31319429,-59.58278087,66.82890187,68.25452536,-60.30694444,-59.59305556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,67.54171362,-59.95000000,-0.00007306,0.00000000,0.00000000,0.00007306
DES2237-5831,339.25669291,-58.52222222,339.96348726,338.54989856,338.56446314,339.94892267,-58.88552985,-58.88552985,-58.15511167,-58.15511167,338.54989856,339.96348726,-58.88552985,-58.15511167,338.57311107,339.94027475,-58.87916667,-58.16527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,339.25669291,-58.52222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0315-5123,48.83123833,-51.38333333,49.42114776,48.24132890,48.25066942,49.41180724,-51.74709313,-51.74709313,-51.01665863,-51.01665863,48.24132890,49.42114776,-51.74709313,-51.01665863,48.25930996,49.40316670,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,48.83123833,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES2311+0043,347.82258625,0.73055556,348.18782256,347.45734995,347.45729057,348.18788194,0.36531183,0.36531183,1.09576959,1.09576959,347.45729057,348.18788194,0.36531183,1.09576959,347.46561279,348.17955972,0.37361111,1.08750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,347.82258625,0.73055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0337-4748,54.26096151,-47.81388889,54.80868271,53.71324031,53.72089104,54.80103197,-48.17782423,-48.17782423,-47.44738453,-47.44738453,53.71324031,54.80868271,-48.17782423,-47.44738453,53.72943112,54.79249189,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,54.26096151,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0544-4748,86.15278475,-47.81388889,86.70050595,85.60506355,85.61271429,86.69285522,-48.17782423,-48.17782423,-47.44738453,-47.44738453,85.60506355,86.70050595,-48.17782423,-47.44738453,85.62125437,86.68431514,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,86.15278475,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES2026-5540,306.64364309,-55.66666667,307.29729906,305.98998712,306.00207472,307.28521145,-56.03017514,-56.03017514,-55.29974919,-55.29974919,305.98998712,307.29729906,-56.03017514,-55.29974919,306.01077023,307.27651595,-56.02361111,-55.30972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,306.64364309,-55.66666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES2322-5414,350.73678638,-54.23888889,351.36731972,350.10625304,350.11731638,351.35625638,-54.60248698,-54.60248698,-53.87205783,-53.87205783,350.10625304,351.36731972,-54.60248698,-53.87205783,350.12600584,351.34756692,-54.59583333,-53.88194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,350.73678638,-54.23888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0110-5414,17.61112993,-54.23888889,18.24166327,16.98059660,16.99165993,18.23059994,-54.60248698,-54.60248698,-53.87205783,-53.87205783,16.98059660,18.24166327,-54.60248698,-53.87205783,17.00034940,18.22191047,-54.59583333,-53.88194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,17.61112993,-54.23888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0603-6122,90.85219278,-61.37777778,91.62361416,90.08077141,90.09858346,91.60580211,-61.74084837,-61.74084837,-61.01044044,-61.01044044,90.08077141,91.62361416,-61.74084837,-61.01044044,90.10705637,91.59732919,-61.73472222,-61.02083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,90.85219278,-61.37777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0103-4748,15.99077361,-47.81388889,16.53849481,15.44305241,15.45070315,16.53084407,-48.17782423,-48.17782423,-47.44738453,-47.44738453,15.44305241,16.53849481,-48.17782423,-47.44738453,15.45924322,16.52230400,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,15.99077361,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0259-5248,44.91723823,-52.81111111,45.52659430,44.30788216,44.31803535,45.51644111,-53.17479275,-53.17479275,-52.44436076,-52.44436076,44.30788216,45.52659430,-53.17479275,-52.44436076,44.32670533,45.50777113,-53.16805556,-52.45416667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,44.91723823,-52.81111111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0005+0001,1.38055921,0.01666667,1.74579485,1.01532357,1.01532221,1.74579621,-0.34856255,-0.34856255,0.38189521,0.38189521,1.01532221,1.74579621,-0.34856255,0.38189521,1.02361475,1.73750367,-0.34027778,0.37361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,1.38055921,0.01666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0349-6331,57.49149030,-63.51944444,58.32117115,56.66180946,56.68277232,58.30020828,-63.88230631,-63.88230631,-63.15190835,-63.15190835,56.66180946,58.32117115,-63.88230631,-63.15190835,56.69097631,58.29200429,-63.87638889,-63.16250000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,57.49149030,-63.51944444,-0.00007306,0.00000000,0.00000000,0.00007306
DES2351-0041,357.81724284,-0.69722222,358.18253452,357.45195115,357.45200782,358.18247785,-1.06243694,-1.06243694,-0.33197917,-0.33197917,357.45195115,358.18253452,-1.06243694,-0.33197917,357.46027196,358.17421371,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,357.81724284,-0.69722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0349-4748,57.45014383,-47.81388889,57.99786503,56.90242263,56.91007337,57.99021429,-48.17782423,-48.17782423,-47.44738453,-47.44738453,56.90242263,57.99786503,-48.17782423,-47.44738453,56.91861344,57.98167422,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,57.45014383,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES2239-5248,339.95861911,-52.81111111,340.56797518,339.34926305,339.35941623,340.55782200,-53.17479275,-53.17479275,-52.44436076,-52.44436076,339.34926305,340.56797518,-53.17479275,-52.44436076,339.36808621,340.54915202,-53.16805556,-52.45416667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,339.95861911,-52.81111111,-0.00007306,0.00000000,0.00000000,0.00007306
DES2302+0043,345.68074548,0.73055556,346.04598179,345.31550918,345.31544980,346.04604117,0.36531183,0.36531183,1.09576959,1.09576959,345.31544980,346.04604117,0.36531183,1.09576959,345.32377202,346.03771894,0.37361111,1.08750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,345.68074548,0.73055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES2327-5331,351.85625280,-53.52500000,352.47596856,351.23653705,351.24713216,352.46537345,-53.88864058,-53.88864058,-53.15820997,-53.15820997,351.23653705,352.47596856,-53.88864058,-53.15820997,351.25581333,352.45669228,-53.88194444,-53.16805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,351.85625280,-53.52500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0549-4040,87.25531253,-40.67500000,87.73953629,86.77108876,86.77636499,87.73426006,-41.03922297,-41.03922297,-40.30877617,-40.30877617,86.77108876,87.73953629,-41.03922297,-40.30877617,86.78466960,87.72595546,-41.03194444,-40.31805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,87.25531253,-40.67500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0237-4957,39.27391580,-49.95555556,39.84592557,38.70190604,38.71051763,39.83731398,-50.31938872,-50.31938872,-49.58895197,-49.58895197,38.70190604,39.84592557,-50.31938872,-49.58895197,38.71912154,39.82871007,-50.31250000,-49.59861111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,39.27391580,-49.95555556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0055-4123,13.96101733,-41.38888889,14.45058881,13.47144585,13.47691552,14.44511915,-41.75308608,-41.75308608,-41.02263985,-41.02263985,13.47144585,14.45058881,-41.75308608,-41.02263985,13.48524321,14.43679145,-41.74583333,-41.03194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,13.96101733,-41.38888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0129-4040,22.30658813,-40.67500000,22.79081190,21.82236436,21.82764060,22.78553567,-41.03922297,-41.03922297,-40.30877617,-40.30877617,21.82236436,22.79081190,-41.03922297,-40.30877617,21.83594520,22.77723106,-41.03194444,-40.31805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,22.30658813,-40.67500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0129-5248,22.47698799,-52.81111111,23.08634406,21.86763192,21.87778511,23.07619087,-53.17479275,-53.17479275,-52.44436076,-52.44436076,21.86763192,23.08634406,-53.17479275,-52.44436076,21.88645509,23.06752089,-53.16805556,-52.45416667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,22.47698799,-52.81111111,-0.00007306,0.00000000,0.00000000,0.00007306
DES2144-5205,326.13122548,-52.09722222,326.73065404,325.53179693,325.54153251,326.72091846,-52.46094357,-52.46094357,-51.73051029,-51.73051029,325.53179693,326.73065404,-52.46094357,-51.73051029,325.55018883,326.71226214,-52.45416667,-51.74027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,326.13122548,-52.09722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0201-4206,30.46254600,-42.10277778,30.95766234,29.96742966,29.97310095,30.95199105,-42.46694862,-42.46694862,-41.73650297,-41.73650297,29.96742966,30.95766234,-42.46694862,-41.73650297,29.98145206,30.94363994,-42.45972222,-41.74583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,30.46254600,-42.10277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0342-4706,55.52912945,-47.10000000,56.06937026,54.98888863,54.99624976,56.06200913,-47.46396751,-47.46396751,-46.73352694,-46.73352694,54.98888863,56.06937026,-47.46396751,-46.73352694,55.00476702,56.05349187,-47.45694444,-46.74305556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,55.52912945,-47.10000000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0110-4414,17.64332208,-44.24444444,18.15634396,17.13030021,17.13663098,18.15001318,-44.60853245,-44.60853245,-43.87808876,-43.87808876,17.13030021,18.15634396,-44.60853245,-43.87808876,17.14505353,18.14159064,-44.60138889,-43.88750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,17.64332208,-44.24444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES2113-5705,318.36507915,-57.09444444,319.04405573,317.68610257,317.69934891,319.03080939,-57.45785642,-57.45785642,-56.72743410,-56.72743410,317.68610257,319.04405573,-57.45785642,-56.72743410,317.70803249,319.02212580,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,318.36507915,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0025-4748,6.42322664,-47.81388889,6.97094784,5.87550544,5.88315618,6.96329710,-48.17782423,-48.17782423,-47.44738453,-47.44738453,5.87550544,6.97094784,-48.17782423,-47.44738453,5.89169625,6.95475703,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,6.42322664,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES2219-5414,334.85649246,-54.23888889,335.48702580,334.22595913,334.23702246,335.47596247,-54.60248698,-54.60248698,-53.87205783,-53.87205783,334.22595913,335.48702580,-54.60248698,-53.87205783,334.24571193,335.46727300,-54.59583333,-53.88194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,334.85649246,-54.23888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0225-5914,36.42358494,-59.23611111,37.14533352,35.70183637,35.71712933,37.13004056,-59.59936327,-59.59936327,-58.86894739,-58.86894739,35.70183637,37.14533352,-59.59936327,-58.86894739,35.72574825,37.12142164,-59.59305556,-58.87916667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,36.42358494,-59.23611111,-0.00007306,0.00000000,0.00000000,0.00007306
DES2053-5205,313.34841911,-52.09722222,313.94784767,312.74899056,312.75872614,313.93811209,-52.46094357,-52.46094357,-51.73051029,-51.73051029,312.74899056,313.94784767,-52.46094357,-51.73051029,312.76738246,313.92945577,-52.45416667,-51.74027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,313.34841911,-52.09722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0317-5331,49.49844241,-53.52500000,50.11815816,48.87872666,48.88932176,50.10756305,-53.88864058,-53.88864058,-53.15820997,-53.15820997,48.87872666,50.11815816,-53.88864058,-53.15820997,48.89800293,50.09888188,-53.88194444,-53.16805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,49.49844241,-53.52500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0453-4414,73.44940011,-44.24444444,73.96242198,72.93637823,72.94270901,73.95609121,-44.60853245,-44.60853245,-43.87808876,-43.87808876,72.93637823,73.96242198,-44.60853245,-43.87808876,72.95113156,73.94766866,-44.60138889,-43.88750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,73.44940011,-44.24444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0622-5622,95.51129538,-56.38055556,96.17731942,94.84527134,94.85792007,96.16467070,-56.74401669,-56.74401669,-56.01359250,-56.01359250,94.84527134,96.17731942,-56.74401669,-56.01359250,94.86661218,96.15597858,-56.73750000,-56.02361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,95.51129538,-56.38055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES2321-4748,350.47731502,-47.81388889,351.02503622,349.92959381,349.93724455,351.01738548,-48.17782423,-48.17782423,-47.44738453,-47.44738453,349.92959381,351.02503622,-48.17782423,-47.44738453,349.94578463,351.00884540,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,350.47731502,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0043-4831,10.93877291,-48.52777778,11.49427200,10.38327382,10.39122880,11.48631702,-48.89168004,-48.89168004,-48.16124127,-48.16124127,10.38327382,11.49427200,-48.89168004,-48.16124127,10.39979104,11.47775478,-48.88472222,-48.17083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,10.93877291,-48.52777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES2321-5914,350.36636307,-59.23611111,351.08811165,349.64461449,349.65990745,351.07281868,-59.59936327,-59.59936327,-58.86894739,-58.86894739,349.64461449,351.08811165,-59.59936327,-58.86894739,349.66852637,351.06419976,-59.59305556,-58.87916667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,350.36636307,-59.23611111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0201-4706,30.35973313,-47.10000000,30.89997394,29.81949231,29.82685344,30.89261281,-47.46396751,-47.46396751,-46.73352694,-46.73352694,29.81949231,30.89997394,-47.46396751,-46.73352694,29.83537070,30.88409555,-47.45694444,-46.74305556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,30.35973313,-47.10000000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0229-5331,37.48965291,-53.52500000,38.10936866,36.86993715,36.88053226,38.09877355,-53.88864058,-53.88864058,-53.15820997,-53.15820997,36.86993715,38.10936866,-53.88864058,-53.15820997,36.88921343,38.09009238,-53.88194444,-53.16805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,37.48965291,-53.52500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES2118-5914,319.66154849,-59.23611111,320.38329706,318.93979991,318.95509287,320.36800410,-59.59936327,-59.59936327,-58.86894739,-58.86894739,318.93979991,320.38329706,-59.59936327,-58.86894739,318.96371179,320.35938518,-59.59305556,-58.87916667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,319.66154849,-59.23611111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0025-4206,6.40784892,-42.10277778,6.90296526,5.91273257,5.91840387,6.89729396,-42.46694862,-42.46694862,-41.73650297,-41.73650297,5.91273257,6.90296526,-42.46694862,-41.73650297,5.92675497,6.88894286,-42.45972222,-41.74583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,6.40784892,-42.10277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0421-5457,65.42289777,-54.95277778,66.06473444,64.78106110,64.79262113,66.05317442,-55.31633187,-55.31633187,-54.58590427,-54.58590427,64.78106110,66.06473444,-55.31633187,-54.58590427,64.80131555,66.04447999,-55.30972222,-54.59583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,65.42289777,-54.95277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0422-5914,65.73272614,-59.23611111,66.45447472,65.01097756,65.02627052,66.43918175,-59.59936327,-59.59936327,-58.86894739,-58.86894739,65.01097756,66.45447472,-59.59936327,-58.86894739,65.03488944,66.43056283,-59.59305556,-58.87916667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,65.73272614,-59.23611111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0550-4457,87.51471002,-44.95833333,88.03415627,86.99526377,87.00183455,88.02758548,-45.32239236,-45.32239236,-44.59194940,-44.59194940,86.99526377,88.03415627,-45.32239236,-44.59194940,87.01028104,88.01913899,-45.31527778,-44.60138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,87.51471002,-44.95833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES2158-5457,329.69923555,-54.95277778,330.34107223,329.05739888,329.06895891,330.32951220,-55.31633187,-55.31633187,-54.58590427,-54.58590427,329.05739888,330.34107223,-55.31633187,-54.58590427,329.07765333,330.32081778,-55.30972222,-54.59583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,329.69923555,-54.95277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0102-5123,15.65939293,-51.38333333,16.24930236,15.06948350,15.07882402,16.23996185,-51.74709313,-51.74709313,-51.01665863,-51.01665863,15.06948350,16.24930236,-51.74709313,-51.01665863,15.08746456,16.23132130,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,15.65939293,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES2139+0001,324.97222434,0.01666667,325.33745998,324.60698870,324.60698734,325.33746133,-0.34856255,-0.34856255,0.38189521,0.38189521,324.60698734,325.33746133,-0.34856255,0.38189521,324.61527988,325.32916880,-0.34027778,0.37361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,324.97222434,0.01666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES2139-0041,324.97592240,-0.69722222,325.34121408,324.61063072,324.61068739,325.34115741,-1.06243694,-1.06243694,-0.33197917,-0.33197917,324.61063072,325.34121408,-1.06243694,-0.33197917,324.61895153,325.33289327,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,324.97592240,-0.69722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES2307-4414,346.75067175,-44.24444444,347.26369362,346.23764987,346.24398065,347.25736285,-44.60853245,-44.60853245,-43.87808876,-43.87808876,346.23764987,347.26369362,-44.60853245,-43.87808876,346.25240319,347.24894030,-44.60138889,-43.88750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,346.75067175,-44.24444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0554-5248,88.61667290,-52.81111111,89.22602897,88.00731684,88.01747002,89.21587579,-53.17479275,-53.17479275,-52.44436076,-52.44436076,88.00731684,89.22602897,-53.17479275,-52.44436076,88.02614000,89.20720581,-53.16805556,-52.45416667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,88.61667290,-52.81111111,-0.00007306,0.00000000,0.00000000,0.00007306
DES2354+0126,358.55154960,1.44444444,358.91684328,358.18625592,358.18613847,358.91696073,1.07918621,1.07918621,1.80964397,1.80964397,358.18613847,358.91696073,1.07918621,1.80964397,358.19449169,358.90860750,1.08750000,1.80138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,358.55154960,1.44444444,-0.00007306,0.00000000,0.00000000,0.00007306
