TILENAME,RA,DEC,RAC1,RAC2,RAC3,RAC4,DECC1,DECC2,DECC3,DECC4,RACMIN,RACMAX,DECCMIN,DECCMAX,URAL,URAU,UDECL,UDECU,CROSSRAZERO,PIXELSCALE,NAXIS1,NAXIS2,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CD1_1,CD1_2,CD2_1,CD2_2
DES0529-5748,82.49990742,-57.80833333,83.19245994,81.80735490,81.82123864,83.17857619,-58.17169418,-58.17169418,-57.44127386,-57.44127386,81.80735490,83.19245994,-58.17169418,-57.44127386,81.82990779,83.16990705,-58.16527778,-57.45138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,82.49990742,-57.80833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0514-5123,78.57151351,-51.38333333,79.16142294,77.98160408,77.99094460,79.15208243,-51.74709313,-51.74709313,-51.01665863,-51.01665863,77.98160408,79.16142294,-51.74709313,-51.01665863,77.99958515,79.14344188,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,78.57151351,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES2336-5248,354.13140874,-52.81111111,354.74076481,353.52205267,353.53220586,354.73061162,-53.17479275,-53.17479275,-52.44436076,-52.44436076,353.52205267,354.74076481,-53.17479275,-52.44436076,353.54087584,354.72194164,-53.16805556,-52.45416667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,354.13140874,-52.81111111,-0.00007306,0.00000000,0.00000000,0.00007306
DES2338-5540,354.74198058,-55.66666667,355.39563655,354.08832461,354.10041222,355.38354895,-56.03017514,-56.03017514,-55.29974919,-55.29974919,354.08832461,355.39563655,-56.03017514,-55.29974919,354.10910772,355.37485344,-56.02361111,-55.30972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,354.74198058,-55.66666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0248+0043,42.08255248,0.73055556,42.44778879,41.71731618,41.71725680,42.44784817,0.36531183,0.36531183,1.09576959,1.09576959,41.71725680,42.44784817,0.36531183,1.09576959,41.72557902,42.43952594,0.37361111,1.08750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,42.08255248,0.73055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0245-0041,41.36768950,-0.69722222,41.73298118,41.00239782,41.00245449,41.73292451,-1.06243694,-1.06243694,-0.33197917,-0.33197917,41.00239782,41.73298118,-1.06243694,-0.33197917,41.01071862,41.72466037,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,41.36768950,-0.69722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0518-6205,79.72305293,-62.09166667,80.51284167,78.93326419,78.95204667,80.49405918,-62.45467101,-62.45467101,-61.72426615,-61.72426615,78.93326419,80.51284167,-62.45467101,-61.72426615,78.96044620,80.48565965,-62.44861111,-61.73472222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,79.72305293,-62.09166667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0518-5331,79.52041616,-53.52500000,80.14013191,78.90070041,78.91129552,80.12953680,-53.88864058,-53.88864058,-53.15820997,-53.15820997,78.90070041,80.14013191,-53.88864058,-53.15820997,78.91997668,80.12085563,-53.88194444,-53.16805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,79.52041616,-53.52500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0516-5831,79.05964146,-58.52222222,79.76643581,78.35284711,78.36741170,79.75187123,-58.88552985,-58.88552985,-58.15511167,-58.15511167,78.35284711,79.76643581,-58.88552985,-58.15511167,78.37605962,79.74322330,-58.87916667,-58.16527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,79.05964146,-58.52222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES2242-5705,340.70466538,-57.09444444,341.38364196,340.02568879,340.03893514,341.37039562,-57.45785642,-57.45785642,-56.72743410,-56.72743410,340.02568879,341.38364196,-57.45785642,-56.72743410,340.04761872,341.36171203,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,340.70466538,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0230-0541,37.68040380,-5.69444444,38.04768481,37.31312278,37.31358940,38.04721820,-6.05955717,-6.05955717,-5.32909956,-5.32909956,37.31312278,38.04768481,-6.05955717,-5.32909956,37.32168917,38.03911843,-6.05138889,-5.33750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,37.68040380,-5.69444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0228-0207,37.15900755,-2.12500000,37.52458166,36.79343344,36.79360634,37.52440876,-2.49018568,-2.49018568,-1.75972793,-1.75972793,36.79343344,37.52458166,-2.49018568,-1.75972793,36.80181747,37.51619763,-2.48194444,-1.76805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,37.15900755,-2.12500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0234-0333,38.74058982,-3.55277778,39.10667428,38.37450537,38.37479503,39.10638462,-3.91793436,-3.91793436,-3.18747665,-3.18747665,38.37450537,39.10667428,-3.91793436,-3.18747665,38.38295806,39.09822159,-3.90972222,-3.19583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,38.74058982,-3.55277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0423-4831,65.91492368,-48.52777778,66.47042276,65.35942459,65.36737956,66.46246779,-48.89168004,-48.89168004,-48.16124127,-48.16124127,65.35942459,66.47042276,-48.89168004,-48.16124127,65.37594181,66.45390555,-48.88472222,-48.17083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,65.91492368,-48.52777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0421-5414,65.25201169,-54.23888889,65.88254503,64.62147835,64.63254169,65.87148169,-54.60248698,-54.60248698,-53.87205783,-53.87205783,64.62147835,65.88254503,-54.60248698,-53.87205783,64.64123115,65.86279223,-54.59583333,-53.88194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,65.25201169,-54.23888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0455-6039,73.82590154,-60.66388889,74.57990477,73.07189831,73.08880954,74.56299355,-61.02702272,-61.02702272,-60.29661194,-60.29661194,73.07189831,74.57990477,-61.02702272,-60.29661194,73.09734236,74.55446072,-61.02083333,-60.30694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,73.82590154,-60.66388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0454-6205,73.62219912,-62.09166667,74.41198786,72.83241038,72.85119286,74.39320537,-62.45467101,-62.45467101,-61.72426615,-61.72426615,72.83241038,74.41198786,-62.45467101,-61.72426615,72.85959239,74.38480584,-62.44861111,-61.73472222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,73.62219912,-62.09166667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0454-5331,73.51602141,-53.52500000,74.13573716,72.89630566,72.90690077,74.12514205,-53.88864058,-53.88864058,-53.15820997,-53.15820997,72.89630566,74.13573716,-53.88864058,-53.15820997,72.91558193,74.11646088,-53.88194444,-53.16805556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,73.51602141,-53.52500000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0025-4249,6.48276829,-42.81666667,6.98363518,5.98190140,5.98778306,6.97775353,-43.18081054,-43.18081054,-42.45036552,-42.45036552,5.98190140,6.98363518,-43.18081054,-42.45036552,5.99615782,6.96937876,-43.17361111,-42.45972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,6.48276829,-42.81666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0331-2623,52.87895974,-26.39722222,53.28800373,52.46991576,52.47249596,53.28542353,-26.76187147,-26.76187147,-26.03141737,-26.03141737,52.46991576,53.28800373,-26.76187147,-26.03141737,52.48046564,53.27745385,-26.75416667,-26.04027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,52.87895974,-26.39722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES2350-5622,357.51944932,-56.38055556,358.18547336,356.85342528,356.86607401,358.17282463,-56.74401669,-56.74401669,-56.01359250,-56.01359250,356.85342528,358.18547336,-56.74401669,-56.01359250,356.87476612,358.16413252,-56.73750000,-56.02361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,357.51944932,-56.38055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES2351-5705,357.78787837,-57.09444444,358.46685496,357.10890179,357.12214813,358.45360861,-57.45785642,-57.45785642,-56.72743410,-56.72743410,357.10890179,358.46685496,-57.45785642,-56.72743410,357.13083172,358.44492503,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,357.78787837,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0453-4540,73.35541876,-45.67222222,73.88153502,72.82930249,72.83612449,73.87471302,-46.03625154,-46.03625154,-45.30580933,-45.30580933,72.82930249,73.88153502,-46.03625154,-45.30580933,72.84459482,73.86624269,-46.02916667,-45.31527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,73.35541876,-45.67222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0450-4331,72.54633425,-43.53055556,73.05316643,72.03950207,72.04560335,73.04706515,-43.89467183,-43.89467183,-43.16422746,-43.16422746,72.03950207,73.05316643,-43.89467183,-43.16422746,72.05400196,73.03866655,-43.88750000,-43.17361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,72.54633425,-43.53055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0453-4748,73.39605545,-47.81388889,73.94377666,72.84833425,72.85598499,73.93612592,-48.17782423,-48.17782423,-47.44738453,-47.44738453,72.84833425,73.94377666,-48.17782423,-47.44738453,72.86452507,73.92758584,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,73.39605545,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES2247-4414,341.76798621,-44.24444444,342.28100808,341.25496433,341.26129511,342.27467731,-44.60853245,-44.60853245,-43.87808876,-43.87808876,341.25496433,342.28100808,-44.60853245,-43.87808876,341.26971766,342.26625476,-44.60138889,-43.88750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,341.76798621,-44.24444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES2303-5457,345.86037333,-54.95277778,346.50221000,345.21853666,345.23009669,346.49064997,-55.31633187,-55.31633187,-54.58590427,-54.58590427,345.21853666,346.50221000,-55.31633187,-54.58590427,345.23879111,346.48195555,-55.30972222,-54.59583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,345.86037333,-54.95277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES2303-5414,345.85054210,-54.23888889,346.48107543,345.22000876,345.23107209,346.47001210,-54.60248698,-54.60248698,-53.87205783,-53.87205783,345.22000876,346.48107543,-54.60248698,-53.87205783,345.23976156,346.46132263,-54.59583333,-53.88194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,345.85054210,-54.23888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0254-0041,43.50951474,-0.69722222,43.87480643,43.14422306,43.14427973,43.87474976,-1.06243694,-1.06243694,-0.33197917,-0.33197917,43.14422306,43.87480643,-1.06243694,-0.33197917,43.15254387,43.86648562,-1.05416667,-0.34027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,43.50951474,-0.69722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0242+0001,40.64444976,0.01666667,41.00968540,40.27921412,40.27921276,41.00968676,-0.34856255,-0.34856255,0.38189521,0.38189521,40.27921276,41.00968676,-0.34856255,0.38189521,40.28750530,41.00139422,-0.34027778,0.37361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,40.64444976,0.01666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0527-5705,81.88985005,-57.09444444,82.56882664,81.21087347,81.22411981,82.55558029,-57.45785642,-57.45785642,-56.72743410,-56.72743410,81.21087347,82.56882664,-57.45785642,-56.72743410,81.23280340,82.54689671,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,81.88985005,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0528-6248,82.14257791,-62.80555556,82.95175860,81.33339722,81.35322717,82.93192866,-63.16849041,-63.16849041,-62.43808887,-62.43808887,81.33339722,82.95175860,-63.16849041,-62.43808887,81.36153783,82.92361800,-63.16250000,-62.44861111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,82.14257791,-62.80555556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0410-4957,62.57527502,-49.95555556,63.14728478,62.00326526,62.01187684,63.13867319,-50.31938872,-50.31938872,-49.58895197,-49.58895197,62.00326526,63.14728478,-50.31938872,-49.58895197,62.02048075,63.13006928,-50.31250000,-49.59861111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,62.57527502,-49.95555556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0500-5123,75.13994330,-51.38333333,75.72985273,74.55003387,74.55937439,75.72051221,-51.74709313,-51.74709313,-51.01665863,-51.01665863,74.55003387,75.72985273,-51.74709313,-51.01665863,74.56801493,75.71187167,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,75.13994330,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0504-5957,76.09545457,-59.95000000,76.83292076,75.35798837,75.37406183,76.81684730,-60.31319429,-60.31319429,-59.58278087,-59.58278087,75.35798837,76.83292076,-60.31319429,-59.58278087,75.38264282,76.80826631,-60.30694444,-59.59305556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,76.09545457,-59.95000000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0538-5705,84.51803667,-57.09444444,85.19701325,83.83906009,83.85230643,85.18376691,-57.45785642,-57.45785642,-56.72743410,-56.72743410,83.83906009,85.19701325,-57.45785642,-56.72743410,83.86099002,85.17508332,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,84.51803667,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0540-5622,85.19636422,-56.38055556,85.86238826,84.53034018,84.54298891,85.84973953,-56.74401669,-56.74401669,-56.01359250,-56.01359250,84.53034018,85.86238826,-56.74401669,-56.01359250,84.55168102,85.84104742,-56.73750000,-56.02361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,85.19636422,-56.38055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES2341-5748,355.39995556,-57.80833333,356.09250808,354.70740304,354.72128678,356.07862434,-58.17169418,-58.17169418,-57.44127386,-57.44127386,354.70740304,356.09250808,-58.17169418,-57.44127386,354.72995593,356.06995519,-58.16527778,-57.45138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,355.39995556,-57.80833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0433-6122,68.49810048,-61.37777778,69.26952185,67.72667910,67.74449115,69.25170980,-61.74084837,-61.74084837,-61.01044044,-61.01044044,67.72667910,69.26952185,-61.74084837,-61.01044044,67.75296407,69.24323689,-61.73472222,-61.02083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,68.49810048,-61.37777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0447-6456,71.78641683,-64.94722222,72.66080546,70.91202820,70.93555311,72.63728054,-65.30992634,-65.30992634,-64.57953651,-64.57953651,70.91202820,72.66080546,-65.30992634,-64.57953651,70.94347910,72.62935455,-65.30416667,-64.59027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,71.78641683,-64.94722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0337-2958,54.26465859,-29.96666667,54.68780893,53.84150825,53.84460730,54.68470988,-30.33122188,-30.33122188,-29.60076905,-29.60076905,53.84150825,54.68780893,-30.33122188,-29.60076905,53.85263297,54.67668421,-30.32361111,-29.60972222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,54.26465859,-29.96666667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0506-4748,76.58523778,-47.81388889,77.13295898,76.03751658,76.04516732,77.12530824,-48.17782423,-48.17782423,-47.44738453,-47.44738453,76.03751658,77.13295898,-48.17782423,-47.44738453,76.05370739,77.11676817,-48.17083333,-47.45694444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,76.58523778,-47.81388889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0007-5123,1.93311208,-51.38333333,2.52302151,1.34320265,1.35254316,2.51368099,-51.74709313,-51.74709313,-51.01665863,-51.01665863,1.34320265,2.52302151,-51.74709313,-51.01665863,1.36118371,2.50504045,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,1.93311208,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0539-6539,84.75377699,-65.66111111,85.65259322,83.85496077,83.87993845,85.62761553,-66.02372978,-66.02372978,-65.29334456,-65.29334456,83.85496077,85.65259322,-66.02372978,-65.29334456,83.88768629,85.61986769,-66.01805556,-65.30416667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,84.75377699,-65.66111111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0533-6122,83.40082868,-61.37777778,84.17225005,82.62940731,82.64721935,84.15443801,-61.74084837,-61.74084837,-61.01044044,-61.01044044,82.62940731,84.17225005,-61.74084837,-61.01044044,82.65569227,84.14596509,-61.73472222,-61.02083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,83.40082868,-61.37777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0413-5705,63.49254375,-57.09444444,64.17152033,62.81356717,62.82681351,64.15827399,-57.45785642,-57.45785642,-56.72743410,-56.72743410,62.81356717,64.17152033,-57.45785642,-56.72743410,62.83549710,64.14959040,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,63.49254375,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0500-6456,75.15816773,-64.94722222,76.03255635,74.28377910,74.30730401,76.00903144,-65.30992634,-65.30992634,-64.57953651,-64.57953651,74.28377910,76.03255635,-65.30992634,-64.57953651,74.31523000,76.00110545,-65.30416667,-64.59027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,75.15816773,-64.94722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0411-5457,62.93656888,-54.95277778,63.57840556,62.29473221,62.30629224,63.56684553,-55.31633187,-55.31633187,-54.58590427,-54.58590427,62.29473221,63.57840556,-55.31633187,-54.58590427,62.31498666,63.55815110,-55.30972222,-54.59583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,62.93656888,-54.95277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0506-4706,76.50362638,-47.10000000,77.04386719,75.96338557,75.97074669,77.03650607,-47.46396751,-47.46396751,-46.73352694,-46.73352694,75.96338557,77.04386719,-47.46396751,-46.73352694,75.97926396,77.02798880,-47.45694444,-46.74305556,N,0.26300001,10000,10000,5000.50000000,5000.50000000,76.50362638,-47.10000000,-0.00007306,0.00000000,0.00000000,0.00007306
DES0539-6122,84.89110150,-61.37777778,85.66252287,84.11968013,84.13749217,85.64471083,-61.74084837,-61.74084837,-61.01044044,-61.01044044,84.11968013,85.66252287,-61.74084837,-61.01044044,84.14596509,85.63623791,-61.73472222,-61.02083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,84.89110150,-61.37777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES2340-5705,355.15969176,-57.09444444,355.83866834,354.48071518,354.49396152,355.82542200,-57.45785642,-57.45785642,-56.72743410,-56.72743410,354.48071518,355.83866834,-57.45785642,-56.72743410,354.50264510,355.81673841,-57.45138889,-56.73750000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,355.15969176,-57.09444444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0510-5205,77.69026291,-52.09722222,78.28969146,77.09083435,77.10056993,78.27995588,-52.46094357,-52.46094357,-51.73051029,-51.73051029,77.09083435,78.28969146,-52.46094357,-51.73051029,77.10922625,78.27129956,-52.45416667,-51.74027778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,77.69026291,-52.09722222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0448-6205,72.09698566,-62.09166667,72.88677440,71.30719692,71.32597941,72.86799192,-62.45467101,-62.45467101,-61.72426615,-61.72426615,71.30719692,72.88677440,-62.45467101,-61.72426615,71.33437894,72.85959239,-62.44861111,-61.73472222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,72.09698566,-62.09166667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0508-5040,77.19794813,-50.66944444,77.77872478,76.61717149,76.62613783,77.76975843,-51.03324149,-51.03324149,-50.30280583,-50.30280583,76.61717149,77.77872478,-51.03324149,-50.30280583,76.63476081,77.76113545,-51.02638889,-50.31250000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,77.19794813,-50.66944444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0537-6205,84.29869329,-62.09166667,85.08848203,83.50890455,83.52768703,85.06969954,-62.45467101,-62.45467101,-61.72426615,-61.72426615,83.50890455,85.08848203,-62.45467101,-61.72426615,83.53608656,85.06130001,-62.44861111,-61.73472222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,84.29869329,-62.09166667,-0.00007306,0.00000000,0.00000000,0.00007306
DES2355-5248,358.85567195,-52.81111111,359.46502801,358.24631588,358.25646906,359.45487483,-53.17479275,-53.17479275,-52.44436076,-52.44436076,358.24631588,359.46502801,-53.17479275,-52.44436076,358.26513905,359.44620485,-53.16805556,-52.45416667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,358.85567195,-52.81111111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0446-4331,71.56166966,-43.53055556,72.06850184,71.05483748,71.06093876,72.06240057,-43.89467183,-43.89467183,-43.16422746,-43.16422746,71.05483748,72.06850184,-43.89467183,-43.16422746,71.06933737,72.05400196,-43.88750000,-43.17361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,71.56166966,-43.53055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0501-4457,75.40841458,-44.95833333,75.92786083,74.88896833,74.89553911,75.92129004,-45.32239236,-45.32239236,-44.59194940,-44.59194940,74.88896833,75.92786083,-45.32239236,-44.59194940,74.90398560,75.91284355,-45.31527778,-44.60138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,75.40841458,-44.95833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0502-4914,75.73901097,-49.24166667,76.30260076,75.17542118,75.18369605,76.29432589,-49.60553489,-49.60553489,-48.87509710,-48.87509710,75.17542118,76.30260076,-49.60553489,-48.87509710,75.19227964,76.28574230,-49.59861111,-48.88472222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,75.73901097,-49.24166667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0432-4957,68.12321769,-49.95555556,68.69522745,67.55120793,67.55981951,68.68661586,-50.31938872,-50.31938872,-49.58895197,-49.58895197,67.55120793,68.69522745,-50.31938872,-49.58895197,67.56842342,68.67801195,-50.31250000,-49.59861111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,68.12321769,-49.95555556,-0.00007306,0.00000000,0.00000000,0.00007306
DES2340-5123,355.06997165,-51.38333333,355.65988108,354.48006222,354.48940274,355.65054056,-51.74709313,-51.74709313,-51.01665863,-51.01665863,354.48006222,355.65988108,-51.74709313,-51.01665863,354.49804328,355.64190002,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,355.06997165,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0441-4914,70.27169767,-49.24166667,70.83528747,69.70810788,69.71638275,70.82701259,-49.60553489,-49.60553489,-48.87509710,-48.87509710,69.70810788,70.83528747,-49.60553489,-48.87509710,69.72496634,70.81842900,-49.59861111,-48.88472222,N,0.26300001,10000,10000,5000.50000000,5000.50000000,70.27169767,-49.24166667,-0.00007306,0.00000000,0.00000000,0.00007306
DES0459-5831,74.95815043,-58.52222222,75.66494478,74.25135608,74.26592066,75.65038019,-58.88552985,-58.88552985,-58.15511167,-58.15511167,74.25135608,75.66494478,-58.88552985,-58.15511167,74.27456859,75.64173227,-58.87916667,-58.16527778,N,0.26300001,10000,10000,5000.50000000,5000.50000000,74.95815043,-58.52222222,-0.00007306,0.00000000,0.00000000,0.00007306
DES0506-5457,76.61137777,-54.95277778,77.25321444,75.96954110,75.98110113,77.24165441,-55.31633187,-55.31633187,-54.58590427,-54.58590427,75.96954110,77.25321444,-55.31633187,-54.58590427,75.98979555,77.23295999,-55.30972222,-54.59583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,76.61137777,-54.95277778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0535-5622,83.90699782,-56.38055556,84.57302186,83.24097378,83.25362251,84.56037314,-56.74401669,-56.74401669,-56.01359250,-56.01359250,83.24097378,84.57302186,-56.74401669,-56.01359250,83.26231462,84.55168102,-56.73750000,-56.02361111,N,0.26300001,10000,10000,5000.50000000,5000.50000000,83.90699782,-56.38055556,-0.00007306,0.00000000,0.00000000,0.00007306
DES0056-5040,14.12096830,-50.66944444,14.70174495,13.54019166,13.54915800,14.69277860,-51.03324149,-51.03324149,-50.30280583,-50.30280583,13.54019166,14.70174495,-51.03324149,-50.30280583,13.55778098,14.68415562,-51.02638889,-50.31250000,N,0.26300001,10000,10000,5000.50000000,5000.50000000,14.12096830,-50.66944444,-0.00007306,0.00000000,0.00000000,0.00007306
DES0521-5248,80.34921229,-52.81111111,80.95856836,79.73985622,79.75000941,80.94841517,-53.17479275,-53.17479275,-52.44436076,-52.44436076,79.73985622,80.95856836,-53.17479275,-52.44436076,79.75867939,80.93974519,-53.16805556,-52.45416667,N,0.26300001,10000,10000,5000.50000000,5000.50000000,80.34921229,-52.81111111,-0.00007306,0.00000000,0.00000000,0.00007306
DES0451-6122,72.96891894,-61.37777778,73.74034031,72.19749756,72.21530961,73.72252826,-61.74084837,-61.74084837,-61.01044044,-61.01044044,72.19749756,73.74034031,-61.74084837,-61.01044044,72.22378253,73.71405535,-61.73472222,-61.02083333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,72.96891894,-61.37777778,-0.00007306,0.00000000,0.00000000,0.00007306
DES0450-5414,72.58137811,-54.23888889,73.21191145,71.95084478,71.96190811,73.20084812,-54.60248698,-54.60248698,-53.87205783,-53.87205783,71.95084478,73.21191145,-54.60248698,-53.87205783,71.97059758,73.19215865,-54.59583333,-53.88194444,N,0.26300001,10000,10000,5000.50000000,5000.50000000,72.58137811,-54.23888889,-0.00007306,0.00000000,0.00000000,0.00007306
DES0453-4457,73.39069867,-44.95833333,73.91014492,72.87125242,72.87782321,73.90357414,-45.32239236,-45.32239236,-44.59194940,-44.59194940,72.87125242,73.91014492,-45.32239236,-44.59194940,72.88626969,73.89512765,-45.31527778,-44.60138889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,73.39069867,-44.95833333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0451-5123,72.85222982,-51.38333333,73.44213925,72.26232040,72.27166091,73.43279874,-51.74709313,-51.74709313,-51.01665863,-51.01665863,72.26232040,73.44213925,-51.74709313,-51.01665863,72.28030146,73.42415819,-51.74027778,-51.02638889,N,0.26300001,10000,10000,5000.50000000,5000.50000000,72.85222982,-51.38333333,-0.00007306,0.00000000,0.00000000,0.00007306
DES0456-5457,74.12504888,-54.95277778,74.76688556,73.48321221,73.49477224,74.75532553,-55.31633187,-55.31633187,-54.58590427,-54.58590427,73.48321221,74.76688556,-55.31633187,-54.58590427,73.50346666,74.74663110,-55.30972222,-54.59583333,N,0.26300001,10000,10000,5000.50000000,5000.50000000,74.12504888,-54.95277778,-0.00007306,0.00000000,0.00000000,0.00007306
